ppi;epsilon;from;to;x;y;stepsize;sampledvalue;n;mean;stddev;rmse;truevalue;functionset
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;62.000000000000014;3.2796905863767165E-5;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;63.000000000000014;2.8228558479006162E-5;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;56.000000000000014;8.066737169884334E-5;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;57.000000000000014;6.943105025843941E-5;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;60.00000000000001;4.42711922414472E-5;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;61.00000000000001;3.810456828806073E-5;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;68.00000000000001;1.3334226857576284E-5;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;69.00000000000001;1.1476875415777137E-5;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;70.00000000000001;9.87823821479603E-6;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;71.00000000000001;8.50227842450177E-6;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;74.00000000000003;5.4212920763887455E-6;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;75.00000000000003;4.6661493326777576E-6;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;64.00000000000001;2.4296545445861796E-5;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;65.00000000000001;2.091223046482717E-5;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;66.00000000000001;1.7999323565915833E-5;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;67.00000000000001;1.5492161363439266E-5;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;76.00000000000003;4.016191949826207E-6;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;77.00000000000003;3.4567684460695196E-6;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;78.00000000000003;2.975268174186489E-6;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;79.00000000000003;2.5608370495259293E-6;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;72.00000000000001;7.317978857755344E-6;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;73.00000000000001;6.298642774179962E-6;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;84.00000000000001;1.1506582587364882E-6;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;85.00000000000001;9.903807414338632E-7;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;86.00000000000001;8.524286038498888E-7;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;80.00000000000001;2.2041328748517787E-6;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;81.00000000000001;1.8971147464856194E-6;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;82.00000000000001;1.6328617944937738E-6;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;83.00000000000001;1.4054171709205246E-6;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;87.0;7.33692098666475E-7;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;88.0;6.314946415622755E-7;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;99.99999999999989;1.0438536216813341E-7;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;98.9999999999999;1.2127848820653088E-7;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;96.99999999999991;1.6370883547508814E-7;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;97.99999999999991;1.4090550050466585E-7;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;90.99999999999997;4.0265876105840794E-7;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;88.99999999999999;5.435324750623334E-7;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;89.99999999999999;4.67822736732204E-7;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;91.99999999999996;3.465716074204032E-7;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;92.99999999999994;2.9829694690919474E-7;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;93.99999999999994;2.56746561547986E-7;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;94.99999999999993;2.2098381344405853E-7;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;95.99999999999991;1.902025308921281E-7;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;1.0;0.020750677537153144;0.9999999999999989;7.2607260726072615;303;12.12304973935407;7.439822176715892;7.676634602248374;10.231023102310232;[Standard, Sum_lap, Sum_exp]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;0.0;0.00819811350392531;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;0.4666666666666666;0.008363726382396044;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;12.599999999999985;0.011530665574713059;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;9.566666666666663;0.01235306323208851;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;21.699999999999996;0.007806916394898803;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;6.7666666666666675;0.010956184236598604;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;3.5000000000000004;0.009524848994633574;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;17.266666666666644;0.009440510509475183;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;0.2333333333333333;0.008280505914414734;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;9.099999999999998;0.012108456191367616;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;22.633333333333333;0.007500802824563897;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;12.13333333333332;0.011763600470722644;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;15.633333333333308;0.01012502475662855;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;18.19999999999998;0.009070342797710275;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;7.000000000000001;0.011066295718781349;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;1.8666666666666667;0.008880910338133728;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;3.266666666666667;0.0094300751636229;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;10.033333333333328;0.012602611662811944;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;13.533333333333315;0.011078541710581563;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;6.300000000000001;0.010739237253218337;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;19.13333333333332;0.008714689569531368;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;0.9333333333333332;0.008532684862937574;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;13.06666666666665;0.011302343098677616;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;6.533333333333334;0.010847168381969703;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;16.56666666666664;0.009728016857324532;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;20.066666666666656;0.008372981703896642;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;14.233333333333313;0.010751121321264727;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;5.833333333333334;0.010526586107931099;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;17.966666666666647;0.009161501258337944;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;21.46666666666666;0.007885377209079667;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;11.19999999999999;0.012243682113222775;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;3.0333333333333337;0.009336244347987011;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;18.899999999999984;0.008802273655791816;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;22.4;0.007576187146216165;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;13.766666666666648;0.010968308378744499;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;10.733333333333325;0.012491020898771497;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;1.1666666666666665;0.00861843977148665;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;6.066666666666667;0.010632380057141688;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;2.8000000000000003;0.009243347164566151;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;19.83333333333332;0.008457131569013485;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;8.633333333333333;0.011868692694571505;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;15.166666666666643;0.010329563824516523;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;11.666666666666655;0.012001240963770615;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;5.366666666666667;0.010318145737443383;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;5.6000000000000005;0.010421844826103486;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;8.166666666666668;0.01163367683310457;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;20.76666666666666;0.008125522697029874;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;14.699999999999978;0.010538234855663657;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;16.333333333333307;0.009825785052138247;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;0.7;0.008447783229985387;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;15.86666666666664;0.010024279077006308;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;17.733333333333313;0.009253575876726056;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;4.9;0.010113832762827756;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;9.33333333333333;0.01223014819922219;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;12.833333333333318;0.01141593353526192;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;2.566666666666667;0.009151374323564561;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;21.233333333333327;0.00796462656755261;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;1.4;0.00870505653119493;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;15.399999999999975;0.010226782947164004;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
ReturnedIn28Days;0.1;2014-07-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;18.66666666666665;0.008890737976753094;0.231;0.0;303;11.259529124769944;6.31490803807012;6.398115985781949;10.231023102310232;[SubsampleAggregate, Sum, Sum]
